Price,Close,High,Low,Open,Volume
Ticker,CMCSA,CMCSA,CMCSA,CMCSA,CMCSA
Date,,,,,
2015-01-02,20.379926681518555,20.73528688989538,20.1986920061466,20.610910889284373,22588390
2015-01-05,19.96430015563965,20.371006958028794,19.85727204974777,20.28181662776646,35212494
2015-01-06,19.703868865966797,19.957167055326366,19.571865824096854,19.93576288348395,36249404
2015-01-07,19.68602752685547,19.853703190054034,19.539754579512827,19.789487781913678,23606095
2015-01-08,20.114137649536133,20.353167306010597,19.83586459987165,19.889379373941278,33645071
2015-01-09,20.082027435302734,20.25327383202327,20.00710849809473,20.196192667859346,23714929
2015-01-12,20.03921890258789,20.23186947729962,19.89651525720995,20.064190915140315,23989574
2015-01-13,20.27824592590332,20.677816980912795,20.131974443806744,20.27824592590332,37193273
2015-01-14,19.914352416992188,20.078461676719623,19.62180799263813,19.92148665516658,52078349
2015-01-15,19.978567123413086,20.13197429446421,19.77878232344758,19.982134968432895,34634607
2015-01-16,20.253278732299805,20.3246298417395,19.84657189045755,19.91078876022212,33113278
2015-01-20,19.910785675048828,20.246139903373564,19.785919800762574,20.246139903373564,29399905
2015-01-21,19.896526336669922,19.98928310436605,19.682468571232384,19.77165894380254,29712322
2015-01-22,20.181922912597656,20.221166306877027,19.857270770291382,19.96073102396822,28692057
2015-01-23,20.08916664123535,20.2104646720875,20.014246244216416,20.189059051812734,23157955
2015-01-26,20.224729537963867,20.281810693700496,20.007105544303855,20.0891616115751,18467423
2015-01-27,20.107006072998047,20.274681751500456,19.985706580035874,20.064193376806077,20322722
2015-01-28,19.47553825378418,20.206897202112227,19.454132633111723,20.153382424373806,42443553
2015-01-29,19.21867561340332,19.643220287590836,19.093809703596982,19.571867716795108,44476401
2015-01-30,18.961803436279297,19.229374421851897,18.915425801392107,19.004614677801747,60158314
2015-02-02,19.19727325439453,19.243652360698867,18.71207946591141,18.9618113280238,39384891
2015-02-03,19.768077850341797,19.821592618870756,19.215101105599835,19.22223534318654,38909435
2015-02-04,20.29965591430664,20.684955644518805,19.56116125545639,19.78235315897847,85483559
2015-02-05,20.32463264465332,20.478039874488207,20.206902426573134,20.260415766032782,27318614
2015-02-06,20.306787490844727,20.488735973589566,20.249706325725953,20.37457219123762,22600127
2015-02-09,20.367435455322266,20.41738237980825,20.18192058912541,20.271110903372815,18353254
2015-02-10,20.48160743713379,20.50301306304409,20.228307772547677,20.385281394479964,19218164
2015-02-11,20.61360740661621,20.66712074109699,20.35673991603297,20.467334431049537,23896959
2015-02-12,20.827655792236328,20.838357874249564,20.588626169979232,20.645707328983075,24956703
2015-02-13,21.216524124145508,21.23079550355309,20.841926552753982,20.870466407340533,30985680
2015-02-17,20.977497100830078,21.13803997432838,20.82765921533291,21.113066509374022,33625225
2015-02-18,20.77057647705078,20.952524969176128,20.713495308989145,20.952524969176128,25722596
2015-02-19,20.638572692871094,20.756304313710714,20.577923686062817,20.756304313710714,22022026
2015-02-20,20.870471954345703,20.89901326863234,20.520847751879163,20.670687110683307,28846985
2015-02-23,20.767013549804688,20.945394238898704,20.69209458973869,20.784851328291126,37441030
2015-02-24,21.109500885009766,21.180851985061437,20.78841657843363,20.834794212621397,42955286
2015-02-25,21.270044326782227,21.36636890182095,21.031014633895104,21.031014633895104,36204804
2015-02-26,21.10236167907715,21.227227535482843,20.99533359471308,21.177280612074846,25164128
2015-02-27,21.184415817260742,21.220091360528116,21.034576502577796,21.163010200877462,20827840
2015-03-02,21.35923194885254,21.43771873721763,21.227230385064345,21.230798230374482,24913596
