Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2017-08-09,190.4896240234375,190.88543855305542,188.88166681660542,189.92066422895618,2571100
2017-08-10,185.9461669921875,189.20331462924503,185.9214301495059,188.8487448292617,3325500
2017-08-11,184.8329620361328,186.9191863549307,183.59606955072755,185.5916004996239,2956600
2017-08-14,187.47991943359375,189.51667008724948,186.60585074802253,186.6635658551325,2266100
2017-08-15,187.66958618164062,190.15986677920296,187.59537564619723,189.30229345532774,1867000
2017-08-16,186.03684997558594,188.84046751349197,185.53384659929065,188.22202135816102,2393900
2017-08-17,182.581787109375,186.3419375490258,182.326164723341,185.02259336058478,3460300
2017-08-18,183.18374633789062,184.78346240759734,181.86440208807755,182.06229680527392,3149300
2017-08-21,182.0623016357422,183.3898999222084,180.75945277190144,183.3898999222084,2203300
2017-08-22,184.36294555664062,184.52786203476163,182.50760686755746,182.94464119662248,2021300
2017-08-23,183.67027282714844,185.37717772986548,182.50759099667297,182.97760354756156,2568000
2017-08-24,183.87644958496094,185.17931123739038,183.5466040247956,184.5196326993813,2263000
2017-08-25,183.44764709472656,185.49263913197063,183.16728781992717,184.41242171611574,2232500
2017-08-28,181.6995391845703,183.95892175396438,180.47088792978792,183.8105006723208,2641600
2017-08-29,181.9973907470703,182.13804914966835,178.51398370231516,179.77165238329565,2369100
2017-08-30,184.03282165527344,185.52216453509612,182.10495179212722,182.23734063151028,2411400
2017-08-31,185.12498474121094,185.74554313553955,184.16518472791245,184.71954871181083,2240600
2017-09-01,186.89561462402344,188.2856591472954,184.95119357925404,185.79515639712105,2346900
2017-09-05,180.1935577392578,185.3400549170674,179.79640401380226,185.21594832326542,5646200
2017-09-06,181.06239318847656,182.87442572428836,180.05295052126903,181.1864998175214,3613600
2017-09-07,178.58840942382812,181.04582140951896,177.59551862538441,180.97962700625052,3594600
2017-09-08,179.72198486328125,181.4347194111897,178.2243600480648,178.31537578130676,3120900
2017-09-11,182.9075164794922,183.59426928537422,181.19478187349617,182.08838747782607,2971500
2017-09-12,186.95358276367188,188.39328298659336,183.7018623790923,184.1321071696066,3745800
2017-09-13,187.4582977294922,187.9381977873185,185.93586400312233,186.3743909718561,2383500
2017-09-14,187.6982421875,188.73250622286136,187.03631067981001,187.07768376628317,1986600
2017-09-15,186.3495635986328,187.99611653886927,185.191192893382,187.94646125839242,4365800
2017-09-18,188.26084899902344,189.4771443417207,186.71359426217782,187.2431368679902,2466800
