Price,Close,High,Low,Open,Volume
Ticker,SPG,SPG,SPG,SPG,SPG
Date,,,,,
2015-01-02,106.563232421875,106.6954797224036,105.20057813514924,105.30406686787019,1229100
2015-01-05,107.00022888183594,107.35670183868143,105.695065159375,106.6839986266308,1267300
2015-01-06,109.97856140136719,110.55352251650324,107.46022890964396,107.62697254603123,2915600
2015-01-07,112.00240325927734,112.09439912378343,109.70255928587619,110.36376091894562,2138400
2015-01-08,111.84135437011719,112.50830209390635,111.16289620298198,112.2323234229176,1640900
2015-01-09,113.02009582519531,113.07758666526024,111.66893387213572,112.09440820002048,1574100
2015-01-12,113.12933349609375,113.6353020295622,112.74986586920181,113.19833478815453,1133200
2015-01-13,113.20402526855469,113.8594801931926,112.65205907102563,113.15802735432685,1367900
2015-01-14,114.20447540283203,114.434456231455,112.29560118707768,112.61183140633895,1720900
2015-01-15,115.03244018554688,115.23367125186185,113.8767630741749,114.50922362135398,1468400
2015-01-16,115.45214080810547,115.58437934753546,114.06073659938932,115.23365287697267,1604600
2015-01-20,114.77944946289062,116.0616098378392,114.44021585778518,115.73963313141331,1872000
2015-01-21,115.1186752319336,115.30841338688072,113.85950942296186,114.45747368822687,1199800
2015-01-22,117.30925750732422,117.56224167637582,114.9461681438011,115.57287334327508,1432500
2015-01-23,116.7802963256836,117.81522759021878,116.4410715363434,117.64848403396265,1245100
2015-01-26,117.958984375,118.0222304270866,116.23410161613721,116.50433395021564,970200
2015-01-27,117.68297576904297,118.25793658583103,117.1137701752745,117.5104945425712,992600
2015-01-28,117.01029968261719,118.62019209597196,117.0102996826172,118.32696517006117,1615500
2015-01-29,117.72904205322266,117.89578569991562,116.67686209470777,116.81485592922495,1255600
2015-01-30,114.22176361083984,117.2173057503064,114.0435270901265,116.4123637944367,2183300
2015-02-02,114.65296936035156,114.75071167266016,112.12889104798069,114.44022783524865,1617000
2015-02-03,115.0439453125,115.07269511737364,113.26731791373784,115.07269511737364,2119000
2015-02-04,116.0443344116211,116.63654330873213,114.12396752636383,115.0438995035552,1716200
2015-02-05,116.84358978271484,117.00457818105804,115.51543110977855,116.2456253546889,1055400
2015-02-06,112.16337585449219,116.34334414453754,111.37568221185526,115.99836408778168,2347100
2015-02-09,111.6056900024414,112.96259843423924,111.41595180275505,112.48537970894493,859600
2015-02-10,111.97362518310547,112.40484581924066,110.47297701842675,112.11736539515054,1894700
