Price,Close,High,Low,Open,Volume
Ticker,TMUS,TMUS,TMUS,TMUS,TMUS
Date,,,,,
2015-01-02,26.10682487487793,26.269394924128957,25.84862688699713,25.915567173632375,3515300
2015-01-05,25.75299644470215,26.078136534623027,25.56173692451835,25.93469280647816,3477300
2015-01-06,25.69561767578125,26.011194587122713,25.303535502067703,25.848624552553726,4237100
2015-01-07,27.01530647277832,27.05355910966904,25.78168629284431,26.05901243834369,7528300
2015-01-08,27.75165367126465,27.76121683060939,27.024869976939513,27.082247109021825,6715900
2015-01-09,27.97159767150879,28.095915080828348,27.732524187136917,27.88553107121604,10104300
2015-01-12,27.99072265625,28.095913744058322,27.80902630605621,28.06722609464962,5193500
2015-01-13,28.181983947753906,28.354117162183808,27.981163080243075,28.162859453695315,6198100
2015-01-14,28.277616500854492,28.287179660819312,27.742092310728314,27.933350038065964,3495000
2015-01-15,27.90465545654297,28.411490040984162,27.85683966858619,28.354112919421837,4313800
2015-01-16,27.866405487060547,27.914221279583117,27.292630568677556,27.875968645565063,7984900
2015-01-20,28.248926162719727,28.707946853529723,27.88553341450558,28.669694217302514,7038700
2015-01-21,28.765321731567383,29.052209184863898,28.162857350050324,28.248923950836467,6771400
2015-01-22,29.166967391967773,29.166967391967773,28.459310041336064,28.94702020676861,10035600
2015-01-23,28.841827392578125,29.176530663160285,28.803576580389752,29.09046405575384,2640200
2015-01-26,29.319971084594727,29.319971084594727,28.68881725099178,28.707943566915716,3104400
2015-01-27,29.319971084594727,29.43472715615248,28.84182413041153,28.994831009831284,3082700
2015-01-28,28.774885177612305,29.778993098176713,28.765322019208668,29.559045926850942,3030600
2015-01-29,28.25848388671875,28.79400978154983,28.08635251765075,28.79400978154983,5676000
2015-01-30,28.860952377319336,29.243469601461587,27.990725008400965,28.115042422252447,8199500
2015-02-02,29.01396369934082,29.36779150173072,28.870519946372312,29.214784588699477,4651800
2015-02-03,29.539920806884766,29.75030665231687,29.10958960520154,29.22434386272265,4736800
2015-02-04,29.406038284301758,29.75030468203737,29.34866115934113,29.472978567420146,3830900
2015-02-05,29.845932006835938,29.92243727053742,29.205216839208937,29.434727158355745,2479600
2015-02-06,29.94156265258789,30.113695853061692,29.72161548486512,29.836371559842963,2761200
2015-02-09,29.721620559692383,30.075450179301708,29.625990784880166,29.8172503345046,5798400
2015-02-10,29.93199920654297,30.171072688461,29.807681798499395,29.874622081598698,2303400
2015-02-11,29.893753051757812,30.104137091963263,29.740746145429085,29.989382824209816,4624200
2015-02-12,30.209327697753906,30.381460910114953,30.085008455943793,30.13282425048078,3305000
2015-02-13,30.362333297729492,30.44839990024036,30.13282296569584,30.295393012217925,3152700
2015-02-17,30.37189483642578,30.81179098401909,30.22845111455318,30.362331678436156,2960800
2015-02-18,29.645112991333008,30.47708954557909,29.386913182361532,30.333643991270947,5233400
2015-02-19,30.457963943481445,31.768087512214183,29.97981694852565,31.022175719462137,11834100
2015-02-20,30.5535945892334,30.830920729826385,30.16151418797069,30.5631559243008,4371600
2015-02-23,29.989383697509766,30.591848180724806,29.79812414703622,30.3623378145483,4533000
2015-02-24,30.209327697753906,30.582281775212135,29.817247302480883,29.874624431939214,3582300
2015-02-25,30.78310203552246,30.811793335667023,30.132823658469764,30.19976394552033,2377100
2015-02-26,31.0604305267334,31.7298370960798,30.97436391570354,31.136935802303192,5132500
2015-02-27,31.58639144897461,31.653331740943752,31.20387601600413,31.366444254222813,4415200
2015-03-02,31.519451141357422,31.701149346302586,31.22300231934763,31.385570557485604,2803000
2015-03-03,31.328187942504883,31.67245434538492,31.299500291588842,31.519447460546225,3285300
2015-03-04,31.251686096191406,31.653327797974843,31.041300263082828,31.653327797974843,6560000
2015-03-05,31.366443634033203,31.624643461368514,31.17518409734346,31.356882298786225,5114600
2015-03-06,31.289945602416992,31.634212078409966,31.108247380102554,31.251692961090512,2875700
2015-03-09,31.576826095581055,31.605513746211127,31.003047547176664,31.289938645364785,5665100
2015-03-10,30.9456729888916,31.529012885520814,30.926546672021733,31.452507618041338,4341300
2015-03-11,30.706600189208984,30.936108700855026,30.48665118824051,30.916986031527873,2977100
2015-03-12,30.744853973388672,30.955236175601943,30.66834870133137,30.725727655374346,2459300
2015-03-13,30.63966178894043,30.964801907099183,30.410149615192736,30.649223124192638,2176100
2015-03-16,31.050872802734375,31.098686781540476,30.697041334029176,30.802234276186248,1939400
2015-03-17,31.242124557495117,31.251689540766233,30.754416201863823,30.89786176715246,1847700
2015-03-18,31.423824310302734,31.509890924127795,30.71616508018865,31.194312124111764,5059300
2015-03-19,31.74896240234375,32.016723562353185,31.42382228748707,31.433383622642175,4074800
2015-03-20,31.691579818725586,31.95934094807565,31.643765852480474,31.835025365432713,3455400
2015-03-23,31.701148986816406,31.710710322139263,31.261250954547265,31.615082377021604,2017900
2015-03-24,31.53858184814453,32.00716760486239,31.519455526648617,31.729841415130856,2383600
2015-03-25,30.92654800415039,31.653329836651075,30.88829536876296,31.557701896154597,1859500
2015-03-26,31.041303634643555,31.127370244084137,30.457965511084875,30.81179510811684,3032600
2015-03-27,30.964805603027344,31.15606516265026,30.658791766819746,31.0413072380929,2129900
2015-03-30,30.88829803466797,31.213438167579103,30.88829803466797,31.05086992510974,1594600
2015-03-31,30.304956436157227,30.88829451785745,30.190200357142267,30.81179289716214,2000000
2015-04-01,30.257143020629883,30.610970796087436,30.027632668552677,30.371899108661555,2296500
2015-04-02,31.519451141357422,31.557703779027175,30.324083573970032,30.324083573970032,3744800
2015-04-06,31.634204864501953,31.85415203001315,31.309064783317613,31.376005066387464,1795000
2015-04-07,31.53858184814453,31.8924096758869,31.490767868391156,31.662901113881567,2389400
2015-04-08,31.337757110595703,31.768090171675606,31.041304635635683,31.615083266399683,3240400
2015-04-09,30.964805603027344,31.586394611835974,30.936114297901664,31.337759737907056,1906100
2015-04-10,30.65878677368164,30.98392687769597,30.56315518545855,30.96480056005135,3079700
2015-04-13,30.11369514465332,30.744850806204965,30.11369514465332,30.66834554202886,1739300
2015-04-14,30.477087020874023,30.477087020874023,29.826806885030713,29.826806885030713,1756900
2015-04-15,30.61096954345703,30.71616246784929,30.343208388983744,30.630095861344,2714900
2015-04-16,30.65878677368164,30.69703576099879,30.52490437415536,30.53446753297767,1901100
2015-04-17,30.687475204467773,30.859608419662944,30.362335092207143,30.448401699804727,2594400
2015-04-20,31.261247634887695,31.395131850996314,30.830918279583006,30.830918279583006,4812500
2015-04-21,31.89240264892578,31.91152896620753,31.366441691579766,31.47163461264337,3106800
2015-04-22,32.600067138671875,32.60962847489357,31.997600813472037,32.102793751773724,6788200
2015-04-23,32.93476104736328,33.01126631142256,32.34185984279095,32.59049830301184,3805300
2015-04-24,32.810455322265625,33.28860242236757,32.743515020089184,33.08777786786537,4244000
2015-04-27,32.57137680053711,33.23121838468969,32.54268549828887,33.00170620656531,7550100
2015-04-28,32.485313415527344,33.47029522184761,31.729840162149344,32.82957989291341,10224800
2015-04-29,33.106895446777344,33.73804930631827,32.43748895381651,32.45661527052646,5154900
2015-04-30,32.55224609375,33.14514730602256,32.40880054576176,32.992140423888614,4402600
2015-05-01,32.37054443359375,32.781751069121164,32.026281721777444,32.62874420343455,2815700
2015-05-04,32.65744400024414,32.77219826738952,32.408805498794706,32.51399843033313,1878300
2015-05-05,32.32273864746094,32.820011998710775,32.141044088493096,32.61919112069806,3980300
2015-05-06,31.84459114074707,32.322738165827275,31.462075709466284,32.27492419291371,4407100
2015-05-07,31.84459114074707,32.13147862620073,31.52901600113973,31.74896319491995,2264300
2015-05-08,32.29404830932617,32.38967624863179,31.76808734720121,32.02628716089282,2636500
2015-05-11,32.485313415527344,32.82957989291341,32.14104693814129,32.23667489387178,3780600
2015-05-12,33.049522399902344,33.059083734923824,31.911530189821327,32.24623528312781,7012700
2015-05-13,32.447059631347656,33.31728713054971,32.31317903885081,33.202532858119916,6145600
2015-05-14,32.59049606323242,33.00169906138996,32.561804767196115,32.67655900742678,2803100
2015-05-15,32.896514892578125,33.03039546822452,32.447055547503425,32.61918875846939,2278000
2015-05-18,33.30772399902344,33.51810621247514,32.86782595713929,32.87739094064348,3232200
2015-05-19,32.896514892578125,33.221654996850276,32.8008833042792,33.21209001403434,2519500
2015-05-20,33.671112060546875,33.99625217801534,32.82957593719387,32.85826359086184,6234100
2015-05-21,34.665653228759766,35.210740449760465,33.71892068030128,33.76673829278724,8723600
2015-05-22,35.07685852050781,35.13423746446786,34.522206339475254,34.59871159808865,5645600
2015-05-26,36.86513137817383,37.008576931167156,34.84735054164771,34.952543460779886,13521400
2015-05-27,36.96076965332031,37.285909804051755,35.9757842169433,36.052289498514284,13287000
2015-05-28,36.64518356323242,36.80775543030729,36.29135582614743,36.80775543030729,8532900
2015-05-29,37.18070983886719,37.362404376299786,36.47305070997091,36.59736994504159,6655400
2015-06-01,37.19027328491211,37.41022046838906,36.88425949503355,37.33371884490549,5254800
2015-06-02,36.951202392578125,37.24765486844235,36.7216938579504,37.11377428191412,4384300
2015-06-03,36.65475082397461,37.10420652400282,36.55911923505321,37.06595388843426,4115700
2015-06-04,37.62060546875,38.98810615742682,37.47715991199065,38.662966057014735,18957400
2015-06-05,38.48127365112305,38.81597510485923,37.53454094945574,37.59191990494147,9640900
2015-06-08,37.75448226928711,38.59602191235541,37.38152823655561,38.53864296579223,5255300
2015-06-09,37.09464645385742,37.77361434247464,36.26266801774898,37.75448802403824,11472000
2015-06-10,36.9703254699707,37.27633925462246,36.798192260107584,37.14245867983382,3154800
2015-06-11,36.45392608642578,36.606932979784375,35.9375301013231,35.956652771017346,6434000
2015-06-12,37.295467376708984,37.53454088553404,36.94163960508013,37.295467376708984,5796500
2015-06-15,37.25720977783203,37.52497455267604,36.759936507946584,36.9033820533263,2544900
